target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.252042;0.415263;0.252042;0.080653
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.221443;0.426263;0.261705;0.090590
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.800373;0.149721;0.039925;0.009981
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.556630;0.295580;0.098527;0.049263
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.519772;0.320152;0.130062;0.030014
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.487782;0.344762;0.137905;0.029551
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.536181;0.315792;0.118422;0.029605
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.503760;0.327519;0.138947;0.029774
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.279868;0.400284;0.219896;0.099953
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.245876;0.429568;0.245876;0.078680
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.487743;0.338090;0.143432;0.030735
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.276226;0.408087;0.217035;0.098652
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.250193;0.419552;0.250193;0.080062
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.217328;0.436924;0.256842;0.088907
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.282681;0.394256;0.222106;0.100957
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.250610;0.418585;0.250610;0.080195
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.098781;0.246952;0.407315;0.246952
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.080997;0.263241;0.412769;0.242992
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.532701;0.318161;0.119310;0.029828
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.507179;0.325262;0.137990;0.029569
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.281462;0.396866;0.221149;0.100522
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.252045;0.415255;0.252045;0.080654
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.491915;0.335336;0.142264;0.030485
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.275703;0.409209;0.216624;0.098465
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.246065;0.429129;0.246065;0.078741
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.222025;0.424754;0.262393;0.090828
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.275583;0.409465;0.216530;0.098423
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.253905;0.410940;0.253905;0.081250
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.101400;0.253501;0.391599;0.253501
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.078568;0.255347;0.430379;0.235705
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.252397;0.414439;0.252397;0.080767
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.220683;0.428232;0.260807;0.090279
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.080620;0.262013;0.415508;0.241859
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049210;0.147631;0.344472;0.458686
