target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.542572;0.301903;0.128080;0.027446
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.264267;0.433713;0.207639;0.094381
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.268045;0.378136;0.268045;0.085774
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.540335;0.303379;0.128706;0.027580
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.295014;0.367827;0.231797;0.105362
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.264320;0.386776;0.264320;0.084583
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.205698;0.467056;0.243097;0.084149
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.262161;0.438226;0.205984;0.093629
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.267643;0.379069;0.267643;0.085646
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.094056;0.235140;0.435663;0.235140
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.075521;0.245445;0.452470;0.226564
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.264448;0.386480;0.264448;0.084623
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.233643;0.394652;0.276124;0.095581
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.085442;0.277688;0.380543;0.256327
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.046638;0.139913;0.326465;0.486984
