target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.442934;0.360454;0.152920;0.043691
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.713779;0.218073;0.054518;0.013630
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.551803;0.292700;0.109763;0.045734
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.443311;0.360210;0.152817;0.043662
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.485851;0.336534;0.140222;0.037393
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.461816;0.355201;0.139928;0.043055
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.430140;0.376323;0.150529;0.043008
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.274446;0.377218;0.242779;0.105556
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.215065;0.467013;0.233766;0.084156
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.513938;0.320984;0.128394;0.036684
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.241984;0.450883;0.214063;0.093071
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.243215;0.397251;0.264364;0.095171
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.215310;0.397133;0.290668;0.096889
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.862485;0.104773;0.026193;0.006548
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.559075;0.287951;0.107982;0.044992
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.533883;0.301605;0.127954;0.036558
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.410944;0.385564;0.160652;0.042840
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.539316;0.304052;0.119778;0.036855
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.507144;0.325471;0.130188;0.037197
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.275251;0.375392;0.243491;0.105866
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.215301;0.466429;0.234022;0.084248
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.510032;0.323564;0.129425;0.036979
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.242200;0.450393;0.214254;0.093154
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.246754;0.388478;0.268211;0.096556
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.211919;0.406628;0.286090;0.095363
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.242446;0.449834;0.214471;0.093248
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.216187;0.464233;0.234986;0.084595
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.083885;0.242336;0.450085;0.223694
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.065435;0.252392;0.467173;0.215000
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.460821;0.355858;0.140187;0.043134
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.512334;0.322044;0.128817;0.036805
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.275316;0.375245;0.243548;0.105891
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.216034;0.464611;0.234820;0.084535
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.423238;0.380881;0.152352;0.043529
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.242680;0.449304;0.214678;0.093338
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.243078;0.397590;0.264215;0.095117
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.214865;0.398377;0.290068;0.096689
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.273745;0.378810;0.242159;0.105286
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.215041;0.467073;0.233740;0.084146
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.096007;0.277353;0.370623;0.256018
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.065493;0.252617;0.466698;0.215192
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.216485;0.463494;0.235310;0.084712
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.215693;0.396060;0.291186;0.097062
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.074058;0.285654;0.396953;0.243335
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.046314;0.148204;0.333459;0.472023
