target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.255711;0.406750;0.255711;0.081828
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.224632;0.417999;0.265474;0.091895
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.287138;0.384705;0.225608;0.102549
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.258777;0.399638;0.258777;0.082809
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.102174;0.255435;0.386956;0.255435
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.082514;0.268170;0.401776;0.247541
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.243650;0.434732;0.243650;0.077968
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.224739;0.417723;0.265600;0.091939
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.078090;0.253792;0.433848;0.234270
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.048709;0.146127;0.340964;0.464200
