target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.473594;0.350938;0.142568;0.032900
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.437372;0.378692;0.151477;0.032459
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.483588;0.351600;0.131850;0.032962
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.459571;0.356683;0.151320;0.032426
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.264931;0.432290;0.208160;0.094618
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.234779;0.455312;0.234779;0.075129
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.540909;0.303000;0.128545;0.027545
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.298142;0.361123;0.234255;0.106479
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.235484;0.453676;0.235484;0.075355
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.232584;0.397395;0.274872;0.095148
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.878395;0.091204;0.024321;0.006080
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.596265;0.269157;0.089719;0.044859
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.471058;0.352628;0.143255;0.033059
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.519845;0.323181;0.129273;0.027701
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.488670;0.348140;0.130552;0.032638
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.460693;0.355942;0.151006;0.032358
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.297370;0.362778;0.233648;0.106204
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.265800;0.383343;0.265800;0.085056
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.537543;0.305222;0.129488;0.027747
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.262750;0.436965;0.206446;0.093839
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.234123;0.456834;0.234123;0.074919
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.233019;0.396269;0.275386;0.095326
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.297205;0.363132;0.233518;0.106145
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.233919;0.457308;0.233919;0.074854
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.093712;0.234280;0.437727;0.234280
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.085059;0.276443;0.383320;0.255178
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.481559;0.352981;0.132368;0.033092
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.539635;0.303841;0.128902;0.027622
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.298180;0.361043;0.234284;0.106493
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.235007;0.454784;0.235007;0.075202
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.545002;0.300298;0.127399;0.027300
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.264126;0.434015;0.207528;0.094331
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.234370;0.456261;0.234370;0.074998
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.205010;0.468837;0.242285;0.083868
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.262948;0.436539;0.206602;0.093910
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.235941;0.452616;0.235941;0.075501
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.105024;0.262561;0.369854;0.262561
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.084753;0.275446;0.385543;0.254258
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.235890;0.452734;0.235890;0.075485
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.233021;0.396264;0.275388;0.095327
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.075431;0.245150;0.453126;0.226293
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.053640;0.160921;0.375482;0.409956
