target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.458317;0.368806;0.138302;0.034576
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.569144;0.284365;0.120640;0.025851
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.255333;0.452858;0.200619;0.091190
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.224017;0.480281;0.224017;0.071685
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.574707;0.280694;0.119082;0.025518
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.253754;0.456241;0.199378;0.090626
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.223610;0.481225;0.223610;0.071555
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.196985;0.489629;0.232801;0.080585
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.690030;0.232477;0.061994;0.015498
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.626772;0.248819;0.082940;0.041470
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.453810;0.364127;0.147927;0.034137
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.413944;0.394461;0.157784;0.033811
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.605247;0.268768;0.100788;0.025197
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.428506;0.377186;0.160018;0.034290
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.253659;0.456445;0.199304;0.090593
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.273049;0.366525;0.273049;0.087376
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.428350;0.377289;0.160062;0.034299
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.253960;0.455800;0.199540;0.090700
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.227134;0.473049;0.227134;0.072683
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.243588;0.368885;0.287877;0.099650
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.305815;0.344682;0.240283;0.109220
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.275103;0.361760;0.275103;0.088033
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.109050;0.272625;0.345699;0.272625
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.071393;0.232029;0.482398;0.214180
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.597718;0.273894;0.102710;0.025678
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.437401;0.371315;0.157528;0.033756
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.254518;0.454605;0.199978;0.090899
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.226468;0.474594;0.226468;0.072470
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.425666;0.379061;0.160814;0.034460
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.307671;0.340705;0.241741;0.109882
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.273526;0.365419;0.273526;0.087528
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.195598;0.493222;0.231162;0.080018
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.254150;0.455392;0.199690;0.090768
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.227257;0.472764;0.227257;0.072722
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.109581;0.273954;0.342511;0.273954
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.087733;0.285132;0.363936;0.263199
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.275385;0.361106;0.275385;0.088123
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.195918;0.492395;0.231539;0.080148
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.071318;0.231782;0.482948;0.213953
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.055214;0.165641;0.386495;0.392651
