target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.485724;0.350145;0.131304;0.032826
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.544439;0.300671;0.127557;0.027334
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.265754;0.430528;0.208806;0.094912
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.233809;0.457563;0.233809;0.074819
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.461806;0.355208;0.150694;0.032292
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.295790;0.366164;0.232407;0.105639
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.235790;0.452967;0.235790;0.075453
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.236054;0.388406;0.278973;0.096568
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.725905;0.205571;0.054819;0.013705
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.507301;0.328466;0.109489;0.054744
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.571070;0.285954;0.116169;0.026808
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.524469;0.320069;0.128028;0.027434
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.575406;0.289085;0.108407;0.027102
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.452749;0.361186;0.153230;0.032835
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.265946;0.430116;0.208958;0.094981
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.232271;0.461132;0.232271;0.074327
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.450640;0.362577;0.153821;0.032962
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.265712;0.430616;0.208774;0.094897
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.267723;0.378882;0.267723;0.085671
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.233971;0.393803;0.276511;0.095715
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.262789;0.436881;0.206477;0.093853
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.235963;0.452566;0.235963;0.075508
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.094467;0.236169;0.433195;0.236169
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.084693;0.275251;0.385979;0.254078
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.484173;0.351201;0.131700;0.032925
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.543949;0.300994;0.127694;0.027363
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.262872;0.436702;0.206543;0.093883
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.266030;0.382811;0.266030;0.085130
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.454173;0.360246;0.152831;0.032750
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.265189;0.431738;0.208363;0.094710
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.266999;0.380563;0.266999;0.085440
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.233791;0.394269;0.276298;0.095642
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.262900;0.436644;0.206564;0.093893
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.265328;0.384438;0.265328;0.084905
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.094209;0.235523;0.434746;0.235523
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.085152;0.276745;0.382645;0.255457
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.265810;0.383321;0.265810;0.085059
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.203884;0.471754;0.240954;0.083407
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.074248;0.241306;0.461701;0.222744
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.046723;0.140170;0.327064;0.486043
