target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.258864;0.412578;0.228995;0.099563
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.229171;0.432053;0.249099;0.089676
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.089156;0.257563;0.415531;0.237750
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.069139;0.266680;0.437008;0.227172
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.509523;0.323715;0.127524;0.039238
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.470651;0.349570;0.139828;0.039951
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.260012;0.409972;0.230011;0.100005
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.233586;0.421113;0.253898;0.091403
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.469910;0.350059;0.140024;0.040007
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.255934;0.419226;0.226403;0.098436
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.228644;0.433360;0.248526;0.089469
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.198874;0.443152;0.268480;0.089493
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.259593;0.410923;0.229640;0.099844
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.230300;0.429257;0.250326;0.090117
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.091309;0.263782;0.401417;0.243491
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.069617;0.268525;0.433115;0.228743
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.229438;0.431393;0.249389;0.089780
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.200832;0.437669;0.271124;0.090375
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.070559;0.272157;0.425446;0.231837
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049271;0.157667;0.354751;0.438311
