target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.505890;0.326113;0.138351;0.029647
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.278995;0.402153;0.219211;0.099641
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.250161;0.419626;0.250161;0.080052
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.489088;0.337202;0.143055;0.030655
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.277992;0.404302;0.218423;0.099283
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.248110;0.424385;0.248110;0.079395
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.223699;0.420417;0.264371;0.091513
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.798123;0.151408;0.040375;0.010094
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.547988;0.301341;0.100447;0.050224
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.515607;0.322929;0.131190;0.030275
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.488564;0.344236;0.137694;0.029506
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.527647;0.321602;0.120601;0.030150
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.494374;0.333713;0.141575;0.030338
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.283683;0.392108;0.222894;0.101315
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.246993;0.426977;0.246993;0.079038
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.487945;0.337956;0.143375;0.030723
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.279083;0.401966;0.219279;0.099672
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.248420;0.423666;0.248420;0.079494
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.223073;0.422038;0.263632;0.091257
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.282614;0.394398;0.222054;0.100934
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.250920;0.417866;0.250920;0.080294
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.099180;0.247949;0.404922;0.247949
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.080612;0.261991;0.415559;0.241837
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.538683;0.314088;0.117783;0.029446
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.495512;0.332962;0.141257;0.030269
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.283026;0.393516;0.222377;0.101081
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.245705;0.429964;0.245705;0.078626
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.491769;0.335432;0.142305;0.030494
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.281349;0.397108;0.221060;0.100482
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.248778;0.422835;0.248778;0.079609
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.218305;0.434391;0.257997;0.089307
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.279392;0.401303;0.219522;0.099783
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.249566;0.421007;0.249566;0.079861
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.100227;0.250567;0.398638;0.250567
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.078733;0.255883;0.429183;0.236200
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.254193;0.410273;0.254193;0.081342
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.218870;0.432928;0.258664;0.089538
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.079931;0.259775;0.420502;0.239792
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049193;0.147579;0.344350;0.458878
