target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.488269;0.337936;0.135174;0.038621
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.252586;0.426825;0.223441;0.097148
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.221657;0.450675;0.240932;0.086736
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.193351;0.458617;0.261024;0.087008
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.826306;0.132339;0.033085;0.008271
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.491590;0.332023;0.124509;0.051879
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.472221;0.341504;0.144881;0.041394
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.466017;0.349516;0.145632;0.038835
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.516899;0.318846;0.125606;0.038648
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.490803;0.336262;0.134505;0.038430
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.267839;0.392212;0.236934;0.103015
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.222981;0.447395;0.242371;0.087253
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.490164;0.336684;0.134674;0.038478
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.252322;0.427424;0.223208;0.097047
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.238107;0.409909;0.258812;0.093172
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.206067;0.423012;0.278191;0.092730
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.265618;0.397252;0.234969;0.102161
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.221750;0.450446;0.241032;0.086772
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.092300;0.266644;0.394924;0.246132
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.071644;0.276339;0.416617;0.235400
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.485548;0.339538;0.133758;0.041156
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.455758;0.359405;0.143762;0.041075
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.265349;0.397863;0.234731;0.102057
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.224039;0.444773;0.243521;0.087667
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.446659;0.365414;0.146166;0.041762
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.251124;0.430141;0.222148;0.096586
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.223135;0.447013;0.242538;0.087314
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.193539;0.458091;0.261278;0.087093
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.252087;0.427957;0.223000;0.096956
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.235368;0.416697;0.255835;0.092100
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.087724;0.253424;0.424921;0.233930
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.072386;0.279204;0.410569;0.237840
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.236904;0.412890;0.257504;0.092702
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.196058;0.451038;0.264678;0.088226
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.072629;0.280139;0.408596;0.238637
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.048128;0.154011;0.346524;0.451337
