target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.597989;0.268007;0.089336;0.044668
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.473835;0.350777;0.142503;0.032885
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.434947;0.380324;0.152130;0.032599
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.480051;0.354008;0.132753;0.033188
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.539506;0.303926;0.128938;0.027630
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.296381;0.364897;0.232871;0.105850
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.264077;0.387341;0.264077;0.084505
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.455056;0.359663;0.152584;0.032697
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.262355;0.437811;0.206136;0.093698
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.266726;0.381196;0.266726;0.085352
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.204015;0.471415;0.241109;0.083461
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.264453;0.433315;0.207784;0.094447
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.235898;0.452716;0.235898;0.075487
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.106320;0.265799;0.362082;0.265799
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.084526;0.274711;0.387183;0.253579
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.479431;0.354430;0.132911;0.033228
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.456598;0.358645;0.152153;0.032604
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.296970;0.363635;0.233334;0.106061
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.235050;0.454685;0.235050;0.075216
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.549346;0.297432;0.126183;0.027039
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.295580;0.366615;0.232241;0.105564
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.234282;0.456465;0.234282;0.074970
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.232672;0.397167;0.274977;0.095184
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.298628;0.360083;0.234636;0.106653
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.267273;0.379927;0.267273;0.085527
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.105878;0.264696;0.364730;0.264696
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.074869;0.243324;0.457200;0.224607
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.232223;0.461243;0.232223;0.074311
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.203765;0.472064;0.240813;0.083358
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.075526;0.245460;0.452436;0.226578
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.053351;0.160052;0.373454;0.413144
