target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.258312;0.413831;0.228506;0.099351
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.232354;0.424167;0.252558;0.090921
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.203098;0.431326;0.274182;0.091394
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.260309;0.409299;0.230273;0.100119
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.226607;0.438410;0.246312;0.088672
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.091365;0.263944;0.401049;0.243641
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.069435;0.267822;0.434598;0.228145
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.510401;0.323136;0.127296;0.039168
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.471794;0.348815;0.139526;0.039865
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.262396;0.404564;0.232119;0.100921
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.229034;0.432393;0.248951;0.089622
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.471209;0.349201;0.139681;0.039909
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.261767;0.405991;0.231563;0.100679
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.231745;0.425675;0.251897;0.090683
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.197893;0.445899;0.267156;0.089052
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.261832;0.405842;0.231621;0.100705
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.225722;0.440602;0.245350;0.088326
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.088900;0.256822;0.417213;0.237066
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.069985;0.269943;0.430120;0.229952
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.233235;0.421982;0.253517;0.091266
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.202468;0.433091;0.273331;0.091110
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.069123;0.266616;0.437144;0.227118
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049896;0.159668;0.359254;0.431182
