target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.255483;0.366848;0.277698;0.099971
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.535366;0.306834;0.122734;0.035067
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.234247;0.468440;0.207218;0.090095
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.207924;0.484710;0.226004;0.081362
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.220399;0.382883;0.297539;0.099180
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.896588;0.078790;0.019698;0.004924
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.584006;0.271670;0.101876;0.042448
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.552851;0.289332;0.122747;0.035071
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.507089;0.322633;0.134430;0.035848
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.436633;0.371822;0.146475;0.045069
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.533263;0.308223;0.123289;0.035225
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.237286;0.461544;0.209906;0.091264
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.255550;0.366681;0.277771;0.099998
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.534396;0.307474;0.122990;0.035140
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.283748;0.356111;0.251008;0.109134
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.255200;0.367547;0.277391;0.099861
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.223002;0.375595;0.301052;0.100351
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.234619;0.467595;0.207548;0.090238
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.204903;0.492198;0.222720;0.080179
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.098024;0.283181;0.357398;0.261397
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.077241;0.297931;0.371035;0.253793
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.562645;0.288655;0.113712;0.034988
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.539102;0.304366;0.121747;0.034785
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.286319;0.350277;0.253282;0.110123
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.206420;0.488438;0.224369;0.080773
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.411113;0.388888;0.155555;0.044444
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.236120;0.464190;0.208875;0.090815
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.252677;0.373802;0.274648;0.098873
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.219752;0.384696;0.296665;0.098888
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.282693;0.358504;0.250075;0.108728
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.254928;0.368222;0.277096;0.099754
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.082174;0.237391;0.461305;0.219130
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.062734;0.241973;0.489168;0.206125
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.206040;0.489379;0.223956;0.080624
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.220708;0.382016;0.297956;0.099319
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.062191;0.239880;0.493586;0.204343
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.055482;0.177544;0.399474;0.367500
