target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.410406;0.396842;0.158737;0.034015
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.457452;0.369394;0.138523;0.034631
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.427730;0.377698;0.160236;0.034336
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.252652;0.458603;0.198512;0.090233
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.223195;0.482188;0.223195;0.071422
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.570537;0.283445;0.120250;0.025768
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.303939;0.348701;0.238810;0.108550
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.224294;0.479638;0.224294;0.071774
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.197106;0.489317;0.232943;0.080634
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.687283;0.234538;0.062543;0.015636
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.625707;0.249528;0.083176;0.041588
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.593976;0.270683;0.109965;0.025377
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.548306;0.304025;0.121610;0.026059
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.597033;0.274360;0.102885;0.025721
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.431667;0.375100;0.159133;0.034100
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.303984;0.348605;0.238845;0.108566
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.223060;0.482501;0.223060;0.071379
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.434780;0.373046;0.158262;0.033913
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.307872;0.340275;0.241899;0.109954
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.225313;0.477273;0.225313;0.072100
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.243149;0.370022;0.287358;0.099470
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.254802;0.453997;0.200201;0.091001
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.224022;0.480268;0.224022;0.071687
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.090003;0.225009;0.459979;0.225009
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.087964;0.285882;0.362264;0.263891
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.459444;0.368038;0.138014;0.034504
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.571358;0.282904;0.120020;0.025719
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.303354;0.349956;0.238350;0.108341
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.225861;0.476003;0.225861;0.072275
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.568251;0.284954;0.120890;0.025905
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.303479;0.349687;0.238448;0.108385
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.275752;0.360255;0.275752;0.088241
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.197816;0.487476;0.233783;0.080925
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.255673;0.452130;0.200886;0.091312
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.222940;0.482779;0.222940;0.071341
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.109082;0.272704;0.345510;0.272704
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.071747;0.233178;0.479834;0.215241
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.226597;0.474295;0.226597;0.072511
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.242127;0.372671;0.286150;0.099052
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.087631;0.284800;0.364677;0.262892
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.044223;0.132670;0.309562;0.513545
