target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;1;0.643555;0.249512;0.095052;0.011882
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;2;0.564542;0.290305;0.117936;0.027216
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;0;3;0.459739;0.356572;0.151273;0.032416
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;0;0.779212;0.159881;0.053294;0.007613
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;1;0.612222;0.266597;0.096945;0.024236
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;2;0.528272;0.314485;0.138743;0.018499
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;1;3;0.498132;0.325285;0.148702;0.027882
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;0;0.462814;0.361778;0.153482;0.021926
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;1;0.434422;0.369801;0.163148;0.032630
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;2;0.262879;0.446077;0.215936;0.075108
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;2;3;0.266188;0.382444;0.266188;0.085180
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;0;0.473686;0.338344;0.159774;0.028195
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.448906;0.345601;0.177471;0.028022
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.204010;0.471428;0.241103;0.083459
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.203245;0.400961;0.299519;0.096274
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.632340;0.257362;0.098043;0.012255
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.747574;0.173543;0.070995;0.007888
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.546520;0.299297;0.126974;0.027209
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.428462;0.366647;0.172540;0.032351
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.604439;0.275694;0.107880;0.011987
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.707016;0.200903;0.083710;0.008371
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.504720;0.321015;0.146750;0.027516
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.468869;0.335451;0.167726;0.027954
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.491726;0.332688;0.147861;0.027724
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.453935;0.348352;0.169468;0.028245
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.266862;0.380880;0.266862;0.085396
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.205436;0.467734;0.242788;0.084042
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.428727;0.355875;0.187303;0.028095
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.341377;0.421556;0.208619;0.028448
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.141432;0.415413;0.330009;0.113146
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.127465;0.352055;0.382394;0.138087
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.706128;0.201512;0.075567;0.016793
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.565213;0.286044;0.114418;0.034325
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.525835;0.319150;0.127660;0.027356
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.411885;0.384948;0.171088;0.032079
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.540883;0.298426;0.126257;0.034434
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.615561;0.241392;0.116226;0.026821
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.262538;0.446795;0.215656;0.075011
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.232461;0.460690;0.232461;0.074388
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.233261;0.395642;0.275672;0.095425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.204556;0.397100;0.301450;0.096895
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.094960;0.237401;0.430237;0.237401
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.075655;0.245878;0.451502;0.226965
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.147162;0.494130;0.275929;0.082779
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.141050;0.414101;0.347199;0.097650
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.053649;0.160946;0.375540;0.409866
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.046298;0.111115;0.351864;0.490723
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.684071;0.230871;0.072907;0.012151
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.788301;0.151213;0.052925;0.007561
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.488062;0.337661;0.141600;0.032677
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.462134;0.344234;0.161360;0.032272
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.666715;0.246878;0.074063;0.012344
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.642630;0.262072;0.083386;0.011912
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.559095;0.287938;0.125973;0.026994
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.520346;0.304396;0.147586;0.027672
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.562527;0.291649;0.127596;0.018228
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.453291;0.360828;0.164013;0.021868
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.435144;0.357742;0.178871;0.028243
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.403648;0.352039;0.212446;0.031867
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.390120;0.395887;0.192594;0.021399
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.450182;0.354120;0.177060;0.018638
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.216602;0.463204;0.235437;0.084757
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.215589;0.396352;0.291044;0.097015
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.641981;0.259255;0.086418;0.012345
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.746981;0.179562;0.065295;0.008162
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.529898;0.313402;0.138265;0.018435
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.415874;0.378600;0.173074;0.032451
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.628688;0.255277;0.092828;0.023207
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.700351;0.205474;0.085614;0.008561
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.492934;0.331898;0.147510;0.027658
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.383930;0.393010;0.191194;0.031866
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.481831;0.333109;0.157301;0.027759
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.374427;0.392308;0.201456;0.031809
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.232875;0.396642;0.275216;0.095267
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.202907;0.401958;0.299021;0.096114
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.184515;0.483357;0.249096;0.083032
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.157517;0.490385;0.268706;0.083392
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.084031;0.242756;0.449132;0.224082
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.065294;0.251850;0.468317;0.214539
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.754858;0.173972;0.063262;0.007908
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.609024;0.264484;0.103494;0.022999
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.514736;0.311302;0.146495;0.027468
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.477259;0.326713;0.168024;0.028004
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.702490;0.198340;0.082642;0.016528
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.659425;0.218317;0.096060;0.026198
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.252815;0.447553;0.224724;0.074908
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.254690;0.384499;0.275914;0.084897
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.212740;0.472776;0.231239;0.083246
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;1;0.212297;0.405568;0.286601;0.095534
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;2;0.085342;0.288028;0.391941;0.234689
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;3;0.055870;0.260727;0.487858;0.195545
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;0;0.128637;0.503827;0.284840;0.082695
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;1;0.100256;0.516951;0.300767;0.082027
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;2;0.053361;0.170756;0.384201;0.391682
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;3;0.053232;0.138403;0.415210;0.393154
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;0;0.668894;0.217833;0.087133;0.026140
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;1;0.637242;0.230042;0.106173;0.026543
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;2;0.274886;0.376221;0.264313;0.084580
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;3;0.245867;0.379986;0.288627;0.085519
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;0;0.225545;0.454933;0.244340;0.075182
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;1;0.196373;0.466986;0.261831;0.074809
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;2;0.064461;0.257844;0.493521;0.184174
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;3;0.046509;0.269749;0.507010;0.176732
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;0;0.129403;0.428468;0.345076;0.097053
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;1;0.097050;0.439266;0.366634;0.097050
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;2;0.052991;0.148376;0.402734;0.395900
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;3;0.053511;0.117724;0.438789;0.389976
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;0;0.082460;0.265706;0.514399;0.137434
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;1;0.075642;0.324181;0.448892;0.151285
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;2;0.046705;0.093411;0.392325;0.467558
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;3;0.053438;0.085500;0.412186;0.448876
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;0;0.668604;0.245479;0.073644;0.012274
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;1;0.641839;0.262651;0.083571;0.011939
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;2;0.557252;0.289142;0.126499;0.027107
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;3;0.432695;0.360020;0.174555;0.032729
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;0;0.644609;0.257352;0.085784;0.012255
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;1;0.738986;0.179447;0.065253;0.016313
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;2;0.444402;0.370399;0.163411;0.021788
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;3;0.421158;0.375175;0.171509;0.032158
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;0;0.458051;0.357687;0.162585;0.021678
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;1;0.515826;0.310602;0.146166;0.027406
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;2;0.359687;0.422608;0.189309;0.028396
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;3;0.341868;0.430221;0.199423;0.028489
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;0;0.376204;0.401767;0.200883;0.021146
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;1;0.359939;0.409220;0.209856;0.020986
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;2;0.225066;0.399823;0.300088;0.075022
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;3;0.176022;0.490462;0.268666;0.064850
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;0;0.637470;0.257279;0.093556;0.011695
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;1;0.609776;0.263975;0.103294;0.022954
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;2;0.511509;0.313372;0.147469;0.027650
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;3;0.473752;0.328905;0.169151;0.028192
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;0;0.695533;0.202978;0.084574;0.016915
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;1;0.562367;0.280534;0.123435;0.033664
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;2;0.287279;0.372241;0.255359;0.085120
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;3;0.256566;0.379966;0.277946;0.085522
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;0;0.214349;0.468788;0.232988;0.083876
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;1;0.187089;0.476151;0.252570;0.084190
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;2;0.084859;0.286398;0.395382;0.233361
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;3;0.064160;0.299414;0.411866;0.224560
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;0;0.151715;0.414814;0.335940;0.097531
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;1;0.101507;0.510921;0.304521;0.083051
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;2;0.053081;0.169859;0.382183;0.394877
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;3;0.052953;0.137677;0.413031;0.396340
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;0;0.723036;0.187358;0.073314;0.016292
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;1;0.679505;0.207889;0.095282;0.017324
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;2;0.267448;0.379521;0.267448;0.085583
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;3;0.207404;0.462635;0.245114;0.084847
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;0;0.224526;0.457396;0.243236;0.074842
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;1;0.194935;0.470891;0.259913;0.074261
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;2;0.074502;0.298006;0.414630;0.212862
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;3;0.045857;0.265973;0.513911;0.174258
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;0;0.111680;0.506746;0.297814;0.083760
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;1;0.096299;0.443607;0.363796;0.096299
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;2;0.053244;0.149084;0.404656;0.393017
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;3;0.046456;0.102203;0.380937;0.470405
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;0;0.096102;0.309663;0.434063;0.160171
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;1;0.075533;0.323713;0.449688;0.151066
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;2;0.053696;0.107391;0.451042;0.387871
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;3;0.053898;0.086237;0.407122;0.452743
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;0;0.658224;0.219087;0.096398;0.026290
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;1;0.624308;0.232571;0.116286;0.026835
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;2;0.243427;0.447607;0.234065;0.074901
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;3;0.216642;0.453685;0.254319;0.075354
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;0;0.244825;0.382616;0.287403;0.085156
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;1;0.213869;0.390472;0.310111;0.085548
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;2;0.055413;0.258594;0.501284;0.184710
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;3;0.046478;0.269571;0.516631;0.167320
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;0;0.119052;0.426387;0.357155;0.097406
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;1;0.074136;0.518119;0.324343;0.083402
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;2;0.047023;0.122259;0.366778;0.463940
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;3;0.053005;0.106010;0.445244;0.395741
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;0;0.063774;0.273319;0.535358;0.127549
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;1;0.045173;0.280071;0.557307;0.117449
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;2;0.053175;0.085080;0.415078;0.446667
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;3;0.046487;0.055784;0.516536;0.381193
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;0;0.652251;0.248392;0.086937;0.012420
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;1;0.631466;0.261540;0.095106;0.011888
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;2;0.528195;0.314537;0.138766;0.018502
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;3;0.505054;0.320799;0.146651;0.027497
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;0;0.744174;0.175880;0.063956;0.015989
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;1;0.587280;0.283008;0.117920;0.011792
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;2;0.407162;0.388040;0.172462;0.032337
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;3;0.386455;0.391400;0.190411;0.031735
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;0;0.476079;0.336807;0.159048;0.028067
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;1;0.446396;0.347175;0.178279;0.028149
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;2;0.207129;0.463347;0.244789;0.084735
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;3;0.176888;0.478645;0.260678;0.083789
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;0;0.185958;0.479316;0.251044;0.083681
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;1;0.158485;0.487253;0.270357;0.083904
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;2;0.095789;0.276725;0.372048;0.255438
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;3;0.074343;0.286752;0.394634;0.244271
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;0;0.721960;0.188086;0.073599;0.016355
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;1;0.687594;0.202641;0.092877;0.016887
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;2;0.263923;0.387700;0.263923;0.084455
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;3;0.203871;0.471789;0.240938;0.083402
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;0;0.254447;0.385087;0.275651;0.084816
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;1;0.224241;0.391347;0.298987;0.085425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;2;0.064385;0.257539;0.494119;0.183957
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;3;0.054168;0.314172;0.425824;0.205837
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;0;0.110528;0.511835;0.294741;0.082896
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;1;0.081991;0.526274;0.309744;0.081991
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;2;0.053066;0.148584;0.403301;0.395049
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;3;0.053769;0.118291;0.440903;0.387038
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;0;0.096315;0.310349;0.432810;0.160526
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;1;0.063910;0.273899;0.534371;0.127820
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;2;0.046556;0.093112;0.391070;0.469263
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;3;0.053085;0.084935;0.416070;0.445910
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;0;0.557101;0.283910;0.124920;0.034069
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;1;0.624864;0.232227;0.116113;0.026795
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;2;0.244582;0.444986;0.235175;0.075256
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;3;0.216186;0.454836;0.253783;0.075195
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;0;0.214335;0.459502;0.251611;0.074551
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;1;0.188363;0.463166;0.273126;0.075345
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;2;0.064496;0.300979;0.419540;0.214985
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;3;0.054162;0.314139;0.436716;0.194983
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;0;0.101281;0.512011;0.303842;0.082866
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;1;0.086592;0.437150;0.378841;0.097416
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;2;0.046742;0.121529;0.364588;0.467141
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;3;0.053599;0.107198;0.450230;0.388973
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;0;0.075119;0.321939;0.452704;0.150238
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;1;0.054512;0.337973;0.465784;0.141731
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;2;0.046631;0.074609;0.487063;0.391698
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;3;0.046259;0.055510;0.518910;0.379321
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;0;0.531108;0.290266;0.145133;0.033492
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;1;0.591886;0.244868;0.136038;0.027208
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;2;0.264637;0.386041;0.275223;0.074098
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;3;0.204246;0.470818;0.259949;0.064987
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;0;0.233014;0.396283;0.296563;0.074141
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;1;0.202728;0.402485;0.320097;0.074689
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;2;0.046022;0.266927;0.530576;0.156475
