target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.259903;0.410219;0.229915;0.099963
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.233016;0.422525;0.253279;0.091180
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.197314;0.447520;0.266374;0.088791
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.792437;0.158143;0.039536;0.009884
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.504659;0.323488;0.121308;0.050545
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.500200;0.323400;0.137200;0.039200
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.444992;0.363278;0.151366;0.040364
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.494426;0.333679;0.131449;0.040446
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.473170;0.347907;0.139163;0.039761
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.261492;0.406615;0.231320;0.100574
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.227415;0.436406;0.247191;0.088989
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.475777;0.346185;0.138474;0.039564
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.264023;0.400872;0.233558;0.101547
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.228697;0.433229;0.248584;0.089490
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.203769;0.429447;0.275088;0.091696
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.262106;0.405221;0.231863;0.100810
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.228788;0.433003;0.248683;0.089526
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.089772;0.259340;0.411497;0.239391
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.069675;0.268746;0.432647;0.228932
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.489912;0.336658;0.132623;0.040807
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.461214;0.355802;0.142321;0.040663
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.257769;0.415062;0.228027;0.099142
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.226909;0.437661;0.246640;0.088790
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.478794;0.344193;0.137677;0.039336
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.256909;0.417014;0.227266;0.098811
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.227310;0.436667;0.247076;0.088947
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.200268;0.439249;0.270362;0.090121
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.259475;0.411191;0.229536;0.099798
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.230368;0.429089;0.250400;0.090144
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.090328;0.260947;0.407852;0.240874
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.069553;0.268276;0.433639;0.228532
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.230900;0.427771;0.250978;0.090352
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.201051;0.437057;0.271419;0.090473
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.069101;0.266533;0.437319;0.227047
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049711;0.159074;0.357918;0.433297
