target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.223357;0.421302;0.263968;0.091373
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.785391;0.160957;0.042922;0.010730
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.550236;0.299843;0.099948;0.049974
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.521335;0.319110;0.129638;0.029917
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.482814;0.348106;0.139243;0.029838
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.524399;0.323813;0.121430;0.030358
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.487797;0.338054;0.143417;0.030732
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.279442;0.401197;0.219561;0.099801
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.248460;0.423572;0.248460;0.079507
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.496529;0.332291;0.140972;0.030208
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.284457;0.390449;0.223502;0.101592
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.250817;0.418104;0.250817;0.080262
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.221475;0.426179;0.261743;0.090603
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.281998;0.395719;0.221570;0.100714
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.245474;0.430499;0.245474;0.078552
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.099395;0.248489;0.403628;0.248489
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.081405;0.264567;0.409811;0.244216
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.537611;0.314818;0.118057;0.029514
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.491471;0.335629;0.142388;0.030512
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.278844;0.402477;0.219092;0.099587
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.250401;0.419070;0.250401;0.080128
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.509957;0.323428;0.137212;0.029403
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.280711;0.398476;0.220559;0.100254
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.251825;0.415766;0.251825;0.080584
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.220283;0.429267;0.260334;0.090116
X_6;X_3,X_4,X_5;0,1,2,3;3;2;0;0.276536;0.407423;0.217278;0.098763
X_6;X_3,X_4,X_5;0,1,2,3;3;2;1;0.249449;0.421279;0.249449;0.079824
X_6;X_3,X_4,X_5;0,1,2,3;3;2;2;0.100822;0.252054;0.395070;0.252054
X_6;X_3,X_4,X_5;0,1,2,3;3;2;3;0.080228;0.260740;0.418350;0.240683
X_6;X_3,X_4,X_5;0,1,2,3;3;3;0;0.251937;0.415507;0.251937;0.080620
X_6;X_3,X_4,X_5;0,1,2,3;3;3;1;0.220548;0.428579;0.260648;0.090224
X_6;X_3,X_4,X_5;0,1,2,3;3;3;2;0.080544;0.261769;0.416054;0.241633
X_6;X_3,X_4,X_5;0,1,2,3;3;3;3;0.050600;0.151800;0.354199;0.443401
