target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.427582;0.365163;0.177647;0.029608
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.253039;0.412949;0.253039;0.080973
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.219246;0.431954;0.259109;0.089692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.382172;0.384876;0.202566;0.030385
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.363309;0.384393;0.222022;0.030276
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.151447;0.374021;0.353375;0.121157
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.119980;0.390104;0.359939;0.129978
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.636754;0.249083;0.093406;0.020757
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.612755;0.254766;0.101906;0.030572
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.490803;0.342729;0.137091;0.029377
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.440696;0.366090;0.162707;0.030508
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.598141;0.261208;0.110511;0.030139
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.569753;0.270155;0.130075;0.030017
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.283798;0.401998;0.233119;0.081085
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.246627;0.427826;0.246627;0.078921
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.223519;0.420882;0.264159;0.091440
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.191144;0.436627;0.281687;0.090542
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.101474;0.253684;0.391158;0.253684
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.081353;0.264398;0.410189;0.244060
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.157006;0.460293;0.294386;0.088316
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.129788;0.460880;0.319479;0.089853
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.050960;0.152881;0.356723;0.439436
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.049149;0.117958;0.373535;0.459357
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.741576;0.188849;0.059636;0.009939
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.733087;0.190652;0.066728;0.009533
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.542676;0.301639;0.126494;0.029191
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.489291;0.326854;0.153213;0.030643
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.740276;0.192388;0.057716;0.009619
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.688407;0.228502;0.072705;0.010386
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.504613;0.323518;0.141539;0.030330
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.484510;0.327138;0.158612;0.029740
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.508776;0.327482;0.143274;0.020468
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.488368;0.337677;0.153490;0.020465
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.397986;0.381275;0.190638;0.030101
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.385044;0.381903;0.202655;0.030398
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.419536;0.376792;0.183304;0.020367
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.403342;0.384288;0.192144;0.020226
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.226584;0.438467;0.246286;0.088663
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.202941;0.431765;0.273971;0.091324
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.718476;0.203862;0.067954;0.009708
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.702753;0.210950;0.076709;0.009589
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.481053;0.345965;0.152631;0.020351
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.466071;0.346065;0.158201;0.029663
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.691181;0.212313;0.077205;0.019301
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.656713;0.235396;0.098082;0.009808
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.454793;0.356862;0.158606;0.029739
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.424412;0.367185;0.178631;0.029772
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.430327;0.366218;0.172936;0.030518
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.418654;0.364573;0.187213;0.029560
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.222057;0.424670;0.262431;0.090842
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.186635;0.449918;0.275041;0.088406
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.202181;0.433892;0.272945;0.090982
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.167180;0.459125;0.285189;0.088507
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.090668;0.261931;0.405619;0.241782
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.070368;0.271420;0.427002;0.231210
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.679571;0.227401;0.082691;0.010336
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.664629;0.226868;0.088775;0.019728
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.475955;0.336179;0.158202;0.029663
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.447512;0.345305;0.177585;0.029598
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.643948;0.237368;0.098903;0.019781
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.622785;0.241804;0.106394;0.029017
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.269295;0.411542;0.239373;0.079791
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.242120;0.414877;0.262296;0.080707
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.229874;0.430312;0.249863;0.089951
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;1;0.201266;0.436455;0.271709;0.090570
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;2;0.080889;0.272999;0.423668;0.222444
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;3;0.059224;0.276379;0.457112;0.207284
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;0;0.142280;0.451206;0.315048;0.091466
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;1;0.112424;0.458319;0.337273;0.091984
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;2;0.049355;0.157937;0.355359;0.437349
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;3;0.049411;0.128467;0.385402;0.436719
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;0;0.612574;0.254886;0.101954;0.030586
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;1;0.577023;0.268230;0.123798;0.030950
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;2;0.262427;0.404492;0.252334;0.080747
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;3;0.231671;0.415787;0.271961;0.080581
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;0;0.237256;0.426632;0.257027;0.079085
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;1;0.208109;0.435133;0.277479;0.079280
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;2;0.069763;0.279051;0.451865;0.199322
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;3;0.049549;0.287385;0.474778;0.188287
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;0;0.118764;0.475458;0.316705;0.089073
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;1;0.089167;0.484813;0.336853;0.089167
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;2;0.049765;0.139343;0.378218;0.432674
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;3;0.050395;0.110868;0.413236;0.425501
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;0;0.089920;0.289741;0.470474;0.149866
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;1;0.069869;0.299437;0.490956;0.139737
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;2;0.050686;0.101372;0.425763;0.422179
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;3;0.050160;0.080257;0.448235;0.421348
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;0;0.717946;0.208929;0.062679;0.010446
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;1;0.695355;0.223406;0.071084;0.010155
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;2;0.502983;0.324582;0.142005;0.030430
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;3;0.474567;0.333448;0.161672;0.030313
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;0;0.720856;0.202139;0.067380;0.009626
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;1;0.666696;0.229147;0.083326;0.020832
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;2;0.499462;0.333692;0.147217;0.019629
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;3;0.455305;0.353043;0.161391;0.030261
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;0;0.500096;0.329937;0.149971;0.019996
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;1;0.473626;0.337674;0.158905;0.029795
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;2;0.377672;0.393738;0.198775;0.029816
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;3;0.363076;0.394873;0.211794;0.030256
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;0;0.408313;0.381087;0.190543;0.020057
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;1;0.398543;0.384538;0.197199;0.019720
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;2;0.210721;0.438078;0.280961;0.070240
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;3;0.189475;0.451519;0.289199;0.069807
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;0;0.673614;0.231629;0.084229;0.010529
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;1;0.674697;0.220058;0.086110;0.019135
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;2;0.462573;0.344764;0.162242;0.030420
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;3;0.446123;0.346173;0.178032;0.029672
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;0;0.624240;0.250507;0.104378;0.020876
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;1;0.602000;0.255128;0.112257;0.030615
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;2;0.271076;0.407648;0.240957;0.080319
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;3;0.237577;0.425855;0.257375;0.079192
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;0;0.226612;0.438396;0.246317;0.088674
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;1;0.201601;0.435518;0.272161;0.090720
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;2;0.079350;0.267808;0.434628;0.218214
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;3;0.060415;0.281938;0.446194;0.211453
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;0;0.141816;0.452994;0.314022;0.091168
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;1;0.110503;0.467578;0.331508;0.090411
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;2;0.049154;0.157292;0.353907;0.439648
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;3;0.050013;0.130033;0.390099;0.429855
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;0;0.670092;0.223173;0.087329;0.019406
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;1;0.639434;0.233880;0.107195;0.019490
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;2;0.249528;0.421095;0.249528;0.079849
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;3;0.217898;0.435446;0.257516;0.089140
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;0;0.239139;0.422082;0.259067;0.079713
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;1;0.213764;0.419783;0.285019;0.081434
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;2;0.070712;0.282847;0.444407;0.202034
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;3;0.050580;0.293363;0.463854;0.192203
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;0;0.121567;0.463079;0.324179;0.091175
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;1;0.088651;0.487797;0.334902;0.088651
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;2;0.050334;0.140936;0.382539;0.426191
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;3;0.050276;0.110608;0.412267;0.426848
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;0;0.090700;0.292255;0.465879;0.151166
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;1;0.070852;0.303652;0.483791;0.141704
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;2;0.050595;0.101191;0.425002;0.423211
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;3;0.050735;0.081176;0.441918;0.426172
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;0;0.612608;0.248329;0.109265;0.029799
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;1;0.585520;0.256583;0.128291;0.029606
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;2;0.263759;0.401471;0.253614;0.081157
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;3;0.230910;0.417704;0.271069;0.080317
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;0;0.226778;0.428124;0.266218;0.078879
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;1;0.198303;0.434835;0.287540;0.079321
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;2;0.058796;0.274383;0.470833;0.195988
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;3;0.049848;0.289121;0.481576;0.179454
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;0;0.107836;0.480426;0.323508;0.088230
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;1;0.079695;0.481980;0.348667;0.089657
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;2;0.050872;0.132266;0.396799;0.420063
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;3;0.049422;0.098844;0.415146;0.436588
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;0;0.069816;0.299211;0.491342;0.139632
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;1;0.051043;0.316465;0.499781;0.132711
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;2;0.050117;0.080187;0.448711;0.420984
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;3;0.049589;0.059507;0.484274;0.406630
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;0;0.708319;0.208344;0.072920;0.010417
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;1;0.680129;0.227006;0.082547;0.010318
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;2;0.483894;0.344071;0.151796;0.020239
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;3;0.466288;0.345924;0.158137;0.029651
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;0;0.683547;0.217562;0.079113;0.019778
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;1;0.653518;0.237587;0.098995;0.009899
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;2;0.450377;0.359753;0.159890;0.029979
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;3;0.428580;0.364527;0.177337;0.029556
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;0;0.431814;0.365262;0.172485;0.030439
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;1;0.415303;0.366674;0.188292;0.029730
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;2;0.221222;0.426833;0.261445;0.090500
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;3;0.190968;0.437147;0.281427;0.090459
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;0;0.202275;0.433631;0.273071;0.091024
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;1;0.170957;0.446904;0.291633;0.090507
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;2;0.089360;0.258151;0.414195;0.238294
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;3;0.068981;0.266071;0.438294;0.226653
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;0;0.673902;0.220596;0.086320;0.019182
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;1;0.615778;0.249225;0.114228;0.020769
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;2;0.247971;0.424708;0.247971;0.079351
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;3;0.222697;0.423013;0.263187;0.091103
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;0;0.236713;0.427945;0.256439;0.078904
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;1;0.212981;0.421908;0.283975;0.081136
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;2;0.069862;0.279448;0.451084;0.199606
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;3;0.049323;0.286076;0.477171;0.187429
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;0;0.118880;0.474948;0.317012;0.089160
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;1;0.088008;0.491508;0.332476;0.088008
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;2;0.049883;0.139671;0.379107;0.431339
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;3;0.049669;0.109272;0.407287;0.433771
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;0;0.090635;0.292046;0.466261;0.151058
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;1;0.071227;0.305259;0.481060;0.142454
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;2;0.050677;0.101354;0.425688;0.422280
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;3;0.050747;0.081195;0.441783;0.426275
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;0;0.614552;0.247082;0.108716;0.029650
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;1;0.570425;0.265928;0.132964;0.030684
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;2;0.264321;0.400194;0.254155;0.081330
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;3;0.227059;0.427415;0.266548;0.078977
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;0;0.229916;0.420213;0.269901;0.079971
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;1;0.201506;0.425708;0.292184;0.080602
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;2;0.060254;0.281184;0.457717;0.200846
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;3;0.049199;0.285355;0.488329;0.177117
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;0;0.111345;0.463520;0.334035;0.091100
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;1;0.080259;0.478315;0.351134;0.090292
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;2;0.050864;0.132247;0.396742;0.420146
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;3;0.049585;0.099170;0.416515;0.434729
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;0;0.069335;0.297149;0.494846;0.138670
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;1;0.051012;0.316277;0.500078;0.132632
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;2;0.049767;0.079627;0.452564;0.418042
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;3;0.050545;0.060654;0.474332;0.414469
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;0;0.576431;0.262210;0.131105;0.030255
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;1;0.543210;0.274074;0.152263;0.030453
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;2;0.247427;0.425970;0.257324;0.069280
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;3;0.220917;0.427624;0.281167;0.070292
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;0;0.217333;0.436909;0.276606;0.069151
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;1;0.187000;0.448842;0.295263;0.068895
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;2;0.049468;0.286917;0.495422;0.168193
