target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.808715;0.145741;0.036435;0.009109
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.508434;0.321023;0.120384;0.050160
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.489137;0.330559;0.140237;0.040068
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.447518;0.361624;0.150677;0.040180
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.507553;0.325015;0.128036;0.039396
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.470746;0.349508;0.139803;0.039944
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.262106;0.405220;0.231863;0.100810
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.228113;0.434676;0.247949;0.089262
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.477343;0.345151;0.138060;0.039446
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.258018;0.414497;0.228247;0.099238
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.232934;0.422729;0.253189;0.091148
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.197941;0.445764;0.267221;0.089074
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.259122;0.411992;0.229223;0.099662
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.227805;0.435441;0.247614;0.089141
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.089387;0.258230;0.414016;0.238367
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.068785;0.265312;0.439897;0.226007
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.495235;0.333145;0.131239;0.040381
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.458640;0.357502;0.143001;0.040857
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.258410;0.413609;0.228593;0.099388
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.233793;0.420600;0.254123;0.091484
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.470922;0.349391;0.139756;0.039930
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.263857;0.401248;0.233412;0.101483
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.225973;0.439979;0.245623;0.088424
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.202709;0.432414;0.273658;0.091219
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.260086;0.409805;0.230076;0.100033
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.233886;0.420370;0.254224;0.091521
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.088472;0.255587;0.420015;0.235926
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.071224;0.274722;0.420031;0.234023
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.232709;0.423286;0.252945;0.091060
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.201379;0.436140;0.271861;0.090620
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.068682;0.264917;0.440730;0.225670
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.049522;0.158470;0.356557;0.435452
