target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.275373;0.375115;0.243599;0.105913
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.214228;0.469088;0.232856;0.083828
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.084774;0.244903;0.444258;0.226064
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.075047;0.289466;0.388905;0.246582
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.451291;0.362148;0.142664;0.043897
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.513757;0.321104;0.128441;0.036698
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.242354;0.450042;0.214390;0.093213
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.244985;0.392864;0.266288;0.095864
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.433949;0.373808;0.149523;0.042721
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.276405;0.372774;0.244512;0.106309
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.245240;0.392232;0.266565;0.095963
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.212564;0.404820;0.286962;0.095654
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.244212;0.445827;0.216033;0.093928
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.245653;0.391208;0.267014;0.096125
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.084670;0.244602;0.444941;0.225787
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.074188;0.286153;0.395899;0.243760
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.243417;0.396749;0.264584;0.095250
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.214077;0.400584;0.289004;0.096335
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.074138;0.285960;0.396306;0.243596
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.046931;0.150180;0.337904;0.464985
