target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;1;0.371269;0.394289;0.202473;0.031969
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;2;0.232504;0.397604;0.274777;0.095115
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;1;3;3;0.177502;0.476836;0.261582;0.084080
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;0;0.754090;0.172137;0.065576;0.008197
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;1;0.735471;0.181863;0.074399;0.008267
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;2;0.547239;0.298823;0.126773;0.027166
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;0;3;0.509166;0.314875;0.148176;0.027783
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;0;0.735286;0.184497;0.072195;0.008022
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;1;0.596757;0.276509;0.115212;0.011521
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;2;0.505261;0.320664;0.146589;0.027485
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;1;3;0.470119;0.334662;0.167331;0.027888
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;0;0.486579;0.336057;0.149359;0.028005
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;1;0.456777;0.346539;0.168586;0.028098
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;2;0.264025;0.387462;0.264025;0.084488
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;2;3;0.232787;0.396869;0.275112;0.095231
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;0;0.428282;0.356152;0.187448;0.028117
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;1;0.339753;0.424307;0.207627;0.028313
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;2;0.157265;0.349972;0.366951;0.125812
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;2;3;3;0.113342;0.423845;0.340026;0.122787
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;0;0.709792;0.199000;0.074625;0.016583
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;1;0.569505;0.283220;0.113288;0.033986
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;2;0.436974;0.378960;0.151584;0.032482
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;0;3;0.406148;0.388703;0.172757;0.032392
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;0;0.551366;0.291612;0.123374;0.033648
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;1;0.618489;0.239553;0.115341;0.026617
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;2;0.263324;0.445138;0.216302;0.075236
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;1;3;0.233810;0.457561;0.233810;0.074819
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;0;0.233305;0.395527;0.275724;0.095443
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.177677;0.476320;0.261840;0.084163
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.093484;0.233711;0.439094;0.233711
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.085014;0.276295;0.383650;0.255041
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.172702;0.406336;0.323817;0.097145
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.138756;0.423629;0.341553;0.096062
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.046628;0.139883;0.326395;0.487094
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.046767;0.112241;0.355431;0.485560
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.677177;0.235909;0.074498;0.012416
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.652507;0.248209;0.086873;0.012410
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.483629;0.340585;0.142826;0.032960
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.543668;0.292052;0.136900;0.027380
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.661250;0.250926;0.075278;0.012546
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.630328;0.271093;0.086257;0.012322
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.553866;0.291353;0.127467;0.027314
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.524092;0.302018;0.146433;0.027456
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.562530;0.291646;0.127595;0.018228
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.453801;0.360491;0.163860;0.021848
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.432178;0.359620;0.179810;0.028391
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.356690;0.427418;0.187732;0.028160
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.464762;0.347435;0.169023;0.018780
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.369187;0.406286;0.203143;0.021383
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.216678;0.463015;0.235520;0.084787
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.212229;0.405760;0.286508;0.095503
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.645909;0.256410;0.085470;0.012210
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.627536;0.264330;0.096120;0.012015
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.532844;0.311437;0.137399;0.018320
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.504255;0.321316;0.146887;0.027541
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.741223;0.177909;0.064694;0.016174
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.589969;0.281164;0.117152;0.011715
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.411459;0.385227;0.171212;0.032102
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.380824;0.394992;0.192158;0.032026
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.477343;0.335994;0.158664;0.027999
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.372970;0.393222;0.201925;0.031883
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.205200;0.468346;0.242509;0.083945
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.175779;0.481914;0.259043;0.083264
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.187860;0.473993;0.253611;0.084537
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.159300;0.484617;0.271748;0.084335
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.084988;0.245521;0.442855;0.226635
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.075192;0.290028;0.387719;0.247061
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.622128;0.268167;0.097515;0.012189
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.599274;0.271079;0.106075;0.023572
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.428877;0.366381;0.172415;0.032328
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.475333;0.327917;0.168643;0.028107
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.692266;0.205156;0.085482;0.017096
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.560425;0.281779;0.123983;0.033813
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.251852;0.449657;0.223869;0.074623
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.253244;0.387993;0.274348;0.084415
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.246878;0.388172;0.268346;0.096604
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;1;0.212944;0.403757;0.287474;0.095825
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;2;0.084954;0.286719;0.394703;0.233623
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;3;0.056202;0.262276;0.484815;0.196707
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;0;0.150433;0.419759;0.333101;0.096707
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;1;0.118690;0.428130;0.356070;0.097110
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;2;0.053022;0.169671;0.381759;0.395547
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;3;0.053683;0.139577;0.418731;0.388008
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;0;0.679601;0.210789;0.084316;0.025295
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;1;0.636811;0.230315;0.106299;0.026575
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;2;0.274501;0.377094;0.263943;0.084462
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;3;0.216197;0.454808;0.253796;0.075199
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;0;0.254374;0.385263;0.275572;0.084791
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;1;0.194230;0.472805;0.258973;0.073992
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;2;0.075006;0.300022;0.410671;0.214301
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;3;0.053668;0.311277;0.431114;0.203940
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;0;0.111227;0.508748;0.296605;0.083420
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;1;0.082442;0.523669;0.311447;0.082442
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;2;0.053428;0.149598;0.406053;0.390921
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;3;0.053650;0.118030;0.439931;0.388389
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;0;0.096131;0.309754;0.433898;0.160218
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;1;0.064857;0.277960;0.527469;0.129714
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;2;0.046665;0.093329;0.391983;0.468023
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;3;0.053409;0.085455;0.412496;0.448639
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;0;0.799801;0.148295;0.044489;0.007415
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;1;0.632823;0.269263;0.085675;0.012239
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;2;0.464276;0.349860;0.153064;0.032799
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;3;0.527244;0.300018;0.145463;0.027274
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;0;0.647016;0.255609;0.085203;0.012172
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;1;0.620756;0.260731;0.094811;0.023703
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;2;0.535966;0.309356;0.136481;0.018197
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;3;0.500950;0.323458;0.147867;0.027725
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;0;0.539397;0.303998;0.138181;0.018424
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;1;0.508390;0.315372;0.148411;0.027827
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;2;0.359886;0.422289;0.189414;0.028412
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;3;0.381105;0.364825;0.222311;0.031759
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;0;0.443796;0.358233;0.179116;0.018854
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;1;0.426326;0.366775;0.188090;0.018809
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;2;0.223965;0.402761;0.298620;0.074655
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;3;0.175256;0.492679;0.267497;0.064568
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;0;0.757629;0.172005;0.062547;0.007818
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;1;0.723661;0.186935;0.073149;0.016255
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;2;0.433265;0.363566;0.171090;0.032079
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;3;0.398433;0.375979;0.193361;0.032227
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;0;0.695101;0.203266;0.084694;0.016939
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;1;0.558206;0.283201;0.124608;0.033984
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;2;0.253249;0.446605;0.225110;0.075037
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;3;0.224621;0.457166;0.243339;0.074874
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;0;0.213355;0.471250;0.231908;0.083487
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;1;0.188189;0.473070;0.254056;0.084685
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;2;0.085805;0.289592;0.388638;0.235964
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;3;0.064415;0.300605;0.409527;0.225453
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;0;0.131010;0.494675;0.290094;0.084221
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;1;0.101407;0.511401;0.304222;0.082970
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;2;0.046237;0.147958;0.332906;0.472899
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;3;0.052977;0.137741;0.413223;0.396058
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;0;0.720036;0.189387;0.074108;0.016468
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;1;0.572872;0.277056;0.126984;0.023088
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;2;0.234786;0.455296;0.234786;0.075132
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;3;0.234328;0.392877;0.276933;0.095862
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;0;0.223404;0.460106;0.242021;0.074468
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;1;0.196037;0.467900;0.261382;0.074681
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;2;0.065173;0.260693;0.487924;0.186209
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;3;0.053921;0.312742;0.428437;0.204900
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;0;0.128686;0.431638;0.343162;0.096514
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;1;0.083317;0.518614;0.314752;0.083317
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;2;0.046295;0.129626;0.351843;0.472235
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;3;0.053601;0.117922;0.439527;0.388950
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;0;0.082063;0.264425;0.516741;0.136772
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;1;0.076351;0.327218;0.443729;0.152702
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;2;0.053586;0.107171;0.450119;0.389124
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;3;0.045985;0.073577;0.494161;0.386277
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;0;0.554728;0.285431;0.125590;0.034252
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;1;0.626035;0.231502;0.115751;0.026712
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;2;0.245918;0.441955;0.236460;0.075667
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;3;0.245715;0.380370;0.288449;0.085466
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;0;0.245290;0.381442;0.287949;0.085318
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;1;0.214344;0.389119;0.310799;0.085738
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;2;0.063962;0.298489;0.424343;0.213206
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;3;0.045908;0.266264;0.522561;0.165267
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;0;0.117572;0.433518;0.352715;0.096195
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;1;0.073631;0.521400;0.322134;0.082835
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;2;0.053554;0.139240;0.417719;0.389488
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;3;0.046503;0.093006;0.390624;0.469867
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;0;0.064209;0.275183;0.532188;0.128419
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;1;0.045554;0.282433;0.553574;0.118440
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;2;0.053370;0.085392;0.412930;0.448308
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;3;0.053809;0.064570;0.440391;0.441230
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;0;0.655672;0.245949;0.086082;0.012297
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;1;0.628692;0.263509;0.095821;0.011978
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;2;0.449955;0.366696;0.161778;0.021570
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;3;0.417485;0.377556;0.172597;0.032362
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;0;0.614135;0.265282;0.096466;0.024117
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;1;0.707717;0.200422;0.083509;0.008351
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;2;0.414138;0.383473;0.170433;0.031956
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;3;0.461960;0.343232;0.166978;0.027830
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;0;0.482541;0.332652;0.157086;0.027721
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;1;0.449666;0.345125;0.177226;0.027983
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;2;0.204599;0.469903;0.241799;0.083700
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;3;0.177393;0.477158;0.261421;0.084028
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;0;0.184294;0.483977;0.248797;0.082932
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;1;0.158364;0.487647;0.270150;0.083840
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;2;0.096098;0.277617;0.370022;0.256262
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;3;0.065310;0.251910;0.468190;0.214590
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;0;0.714488;0.193141;0.075577;0.016795
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;1;0.677522;0.209175;0.095872;0.017431
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;2;0.234496;0.455969;0.234496;0.075039
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;3;0.233371;0.395356;0.275802;0.095470
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;0;0.254984;0.383789;0.276233;0.084995
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;1;0.196832;0.465742;0.262443;0.074984
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;2;0.074658;0.298631;0.413404;0.213308
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;3;0.053516;0.310394;0.432727;0.203362
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;0;0.110581;0.511602;0.294882;0.082936
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;1;0.097474;0.436816;0.368236;0.097474
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;2;0.053707;0.150378;0.408170;0.387745
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;3;0.046548;0.102406;0.381694;0.469353
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;0;0.083082;0.267709;0.510738;0.138470
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;1;0.064804;0.277732;0.527856;0.129608
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;2;0.046650;0.093300;0.391862;0.468187
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;3;0.046904;0.075047;0.484055;0.393995
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;0;0.560323;0.281844;0.124011;0.033821
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;1;0.532112;0.289645;0.144823;0.033421
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;2;0.242093;0.450636;0.232781;0.074490
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;3;0.215204;0.457312;0.252631;0.074854
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;0;0.214421;0.459287;0.251711;0.074581
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;1;0.213749;0.390815;0.309936;0.085500
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;2;0.055750;0.260167;0.498249;0.185834
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;3;0.054164;0.314154;0.436690;0.194992
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;0;0.118751;0.427838;0.356252;0.097160
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;1;0.073251;0.523871;0.320472;0.082407
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;2;0.053438;0.138938;0.416813;0.390811
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;3;0.046447;0.092893;0.390151;0.470509
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;0;0.063952;0.274079;0.534066;0.127903
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;1;0.055075;0.341464;0.460267;0.143194
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;2;0.046192;0.073907;0.491892;0.388010
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;3;0.054374;0.065249;0.434510;0.445867
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;0;0.529997;0.290954;0.145477;0.033572
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;1;0.600307;0.239816;0.133231;0.026646
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;2;0.266830;0.380955;0.277503;0.074712
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;3;0.207017;0.463638;0.263476;0.065869
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;0;0.204711;0.469612;0.260541;0.065135
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;1;0.176153;0.480812;0.278136;0.064898
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;2;0.045383;0.263224;0.537090;0.154303
