target_variable;parents;target_values;X_1(parent_1);X_2(parent_2);X_4(parent_3);X_5(parent_4);X_3=0;X_3=1;X_3=2;X_3=3
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;1;0.183426;0.459377;0.270311;0.086886
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;2;0.097785;0.244462;0.413291;0.244462
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;2;3;0.081808;0.265876;0.406891;0.245424
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;0;0.163829;0.436839;0.307179;0.092154
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;1;0.125024;0.480671;0.307750;0.086555
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;2;0.051196;0.153588;0.358372;0.436845
X_3;X_1,X_2,X_4,X_5;0,1,2,3;0;3;3;3;0.048217;0.115722;0.366453;0.469608
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;0;0.719350;0.205090;0.064765;0.010794
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;1;0.699362;0.214742;0.075160;0.010737
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;2;0.548800;0.297600;0.124800;0.028800
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;0;3;0.513308;0.311483;0.146008;0.029202
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;0;0.757799;0.179408;0.053822;0.008970
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;1;0.668427;0.243154;0.077367;0.011052
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;2;0.495443;0.329507;0.144159;0.030891
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;1;3;0.502120;0.315963;0.153194;0.028724
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;0;0.540454;0.306364;0.134034;0.019148
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;1;0.483552;0.340856;0.154934;0.020658
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;2;0.411631;0.372634;0.186317;0.029418
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;2;3;0.370776;0.404807;0.195145;0.029272
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;0;0.442170;0.362100;0.176157;0.019573
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;1;0.393344;0.390728;0.195364;0.020565
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;2;0.238595;0.408699;0.259343;0.093363
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;0;3;3;0.207282;0.419612;0.279830;0.093277
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;0;0.737723;0.189924;0.063308;0.009044
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;1;0.668262;0.235427;0.085610;0.010701
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;2;0.512609;0.324928;0.143350;0.019113
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;0;3;0.472360;0.341989;0.156338;0.029313
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;0;0.655825;0.236620;0.086044;0.021511
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;1;0.669729;0.226472;0.094363;0.009436
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;2;0.461519;0.352460;0.156649;0.029372
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;1;3;0.401869;0.381566;0.185627;0.030938
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;0;0.426173;0.368889;0.174197;0.030741
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;1;0.390346;0.382325;0.196329;0.030999
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;2;0.227265;0.411177;0.268586;0.092972
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;2;3;0.185733;0.452577;0.273711;0.087979
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;0;0.203962;0.428907;0.275349;0.091783
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;1;0.166126;0.462533;0.283392;0.087949
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;2;0.092161;0.266243;0.395832;0.245763
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;1;3;3;0.072019;0.277788;0.413559;0.236634
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;0;0.661681;0.240098;0.087308;0.010914
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;1;0.686768;0.211892;0.082914;0.018425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;2;0.486110;0.329665;0.155137;0.029088
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;0;3;0.458946;0.338159;0.173910;0.028985
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;0;0.620996;0.252670;0.105279;0.021056
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;1;0.634460;0.234321;0.103101;0.028118
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;2;0.263011;0.425272;0.233788;0.077929
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;1;3;0.244560;0.408980;0.264940;0.081520
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;0;0.224528;0.443562;0.244052;0.087859
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;1;0.195544;0.452475;0.263985;0.087995
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;2;0.082663;0.278989;0.411024;0.227324
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;2;3;0.057791;0.269692;0.470248;0.202269
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;0;0.145666;0.438144;0.322547;0.093643
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;1;0.107476;0.482162;0.322428;0.087935
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;2;0.048124;0.153996;0.346491;0.451389
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;2;3;3;0.051084;0.132819;0.398457;0.417640
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;0;0.636424;0.239195;0.095678;0.028703
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;1;0.571389;0.271802;0.125447;0.031362
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;2;0.266841;0.394477;0.256577;0.082105
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;0;3;0.237374;0.401406;0.278656;0.082565
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;0;0.247769;0.401225;0.268416;0.082590
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;1;0.205213;0.442994;0.273617;0.078176
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;2;0.068323;0.273292;0.463176;0.195209
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;1;3;0.051691;0.299806;0.452078;0.196425
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;0;0.115821;0.488457;0.308856;0.086866
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;1;0.092179;0.467410;0.348232;0.092179
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;2;0.048596;0.136070;0.369332;0.446002
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;2;3;0.048553;0.106817;0.398138;0.446491
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;0;0.093968;0.302787;0.446631;0.156614
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;1;0.071769;0.307581;0.477112;0.143538
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;2;0.048373;0.096746;0.406334;0.448546
X_3;X_1,X_2,X_4,X_5;0,1,2,3;1;3;3;3;0.048237;0.077179;0.469395;0.405190
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;0;0.749108;0.185846;0.055754;0.009292
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;1;0.724823;0.201797;0.064208;0.009173
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;2;0.488807;0.333840;0.146055;0.031298
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;0;3;0.465928;0.338930;0.164330;0.030812
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;0;0.742319;0.186597;0.062199;0.008886
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;1;0.656114;0.236422;0.085972;0.021493
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;2;0.469373;0.353751;0.156067;0.020809
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;1;3;0.442239;0.361512;0.165263;0.030987
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;0;0.478166;0.344410;0.156550;0.020873
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;1;0.492888;0.325317;0.153091;0.028704
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;2;0.373282;0.400785;0.196464;0.029470
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;2;3;0.370964;0.381727;0.216396;0.030914
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;0;0.391855;0.391686;0.195843;0.020615
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;1;0.378130;0.397589;0.203892;0.020389
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;2;0.203075;0.458467;0.270767;0.067692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;0;3;3;0.196067;0.432437;0.299260;0.072235
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;0;0.665477;0.237403;0.086329;0.010791
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;1;0.684804;0.213221;0.083434;0.018541
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;2;0.455245;0.349466;0.164454;0.030835
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;0;3;0.422844;0.360723;0.185514;0.030919
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;0;0.671518;0.218988;0.091245;0.018249
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;1;0.627911;0.238519;0.104948;0.028622
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;2;0.278892;0.390570;0.247904;0.082635
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;1;3;0.248076;0.400484;0.268749;0.082692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;0;0.224150;0.444497;0.243642;0.087711
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;1;0.207071;0.420202;0.279545;0.093182
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;2;0.077373;0.261135;0.448715;0.212777
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;2;3;0.061296;0.286049;0.438119;0.214536
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;0;0.136995;0.471591;0.303346;0.088068
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;1;0.114432;0.448647;0.343295;0.093626
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;2;0.048258;0.154427;0.347461;0.449853
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;1;3;3;0.048941;0.127247;0.381742;0.442070
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;0;0.689981;0.209719;0.082064;0.018236
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;1;0.659064;0.221148;0.101359;0.018429
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;2;0.258418;0.400471;0.258418;0.082694
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;0;3;0.214989;0.442984;0.254078;0.087950
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;0;0.246269;0.404849;0.266792;0.082090
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;1;0.202966;0.449091;0.270622;0.077321
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;2;0.067744;0.270977;0.467725;0.193555
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;1;3;0.047826;0.277390;0.493045;0.181739
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;0;0.123414;0.454920;0.329105;0.092561
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;1;0.086168;0.502141;0.325523;0.086168
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;2;0.051044;0.142924;0.387936;0.418096
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;2;3;0.051776;0.113907;0.424563;0.409754
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;0;0.093815;0.302294;0.447532;0.156359
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;1;0.071794;0.307689;0.476928;0.143588
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;2;0.048537;0.097075;0.407714;0.446674
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;2;3;3;0.048551;0.077681;0.465942;0.407826
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;0;0.626331;0.239531;0.105394;0.028744
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;1;0.564425;0.269642;0.134821;0.031112
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;2;0.254407;0.422691;0.244622;0.078279
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;0;3;0.225733;0.430759;0.264991;0.078516
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;0;0.238238;0.399227;0.279670;0.082865
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;1;0.206416;0.411715;0.299303;0.082566
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;2;0.058621;0.273564;0.472412;0.195403
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;1;3;0.047815;0.277327;0.502724;0.172134
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;0;0.114377;0.448911;0.343131;0.093581
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;1;0.078050;0.492676;0.341468;0.087806
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;2;0.051174;0.133052;0.399156;0.416617
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;2;3;0.048907;0.097813;0.410816;0.442463
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;0;0.072996;0.312838;0.468175;0.145991
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;1;0.052559;0.325866;0.484921;0.136654
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;2;0.051069;0.081711;0.438238;0.428982
X_3;X_1,X_2,X_4,X_5;0,1,2,3;2;3;3;3;0.047697;0.057237;0.503947;0.391118
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;0;0.689116;0.222060;0.077721;0.011103
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;1;0.667012;0.236314;0.085932;0.010742
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;2;0.466449;0.355701;0.156927;0.020924
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;0;3;0.447265;0.358254;0.163773;0.030708
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;0;0.701632;0.205128;0.074592;0.018648
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;1;0.629938;0.253757;0.105732;0.010573
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;2;0.428309;0.374198;0.166310;0.031183
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;1;3;0.440736;0.356772;0.173565;0.028927
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;0;0.425216;0.369504;0.174488;0.030792
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;1;0.396076;0.378732;0.194484;0.030708
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;2;0.212717;0.448869;0.251393;0.087021
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;2;3;0.194783;0.425902;0.287049;0.092266
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;0;0.193120;0.459263;0.260712;0.086904
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;1;0.173605;0.438336;0.296150;0.091909
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;2;0.092617;0.267559;0.392846;0.246978
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;0;3;3;0.068215;0.263116;0.444533;0.224136
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;0;0.632162;0.248831;0.097369;0.021638
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;1;0.653306;0.224883;0.103071;0.018740
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;2;0.258466;0.400358;0.258466;0.082709
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;0;3;0.214124;0.445225;0.253055;0.087596
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;0;0.235318;0.431315;0.254928;0.078439
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;1;0.216509;0.412333;0.288679;0.082480
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;2;0.067596;0.270383;0.468892;0.193130
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;1;3;0.047823;0.277375;0.493073;0.181729
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;0;0.114867;0.492670;0.306313;0.086150
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;1;0.093561;0.459424;0.353454;0.093561
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;2;0.048801;0.136644;0.370890;0.443666
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;2;3;0.048907;0.107595;0.401037;0.442461
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;0;0.087415;0.281671;0.485222;0.145692
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;1;0.073075;0.313178;0.467597;0.146150
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;2;0.051599;0.103197;0.433429;0.411775
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;1;3;3;0.051448;0.082316;0.434077;0.432159
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;0;0.592516;0.261208;0.114932;0.031345
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;1;0.559267;0.272835;0.136417;0.031481
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;2;0.265235;0.398120;0.255034;0.081611
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;0;3;0.236163;0.404457;0.277235;0.082144
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;0;0.235105;0.407127;0.275993;0.081776
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;1;0.204854;0.416167;0.297038;0.081941
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;2;0.062324;0.290844;0.439086;0.207746
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;1;3;0.052302;0.303352;0.456058;0.188288
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;0;0.112724;0.456875;0.338172;0.092229
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;1;0.082176;0.465859;0.359518;0.092447
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;2;0.051119;0.132908;0.398725;0.417247
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;2;3;0.051175;0.102350;0.429869;0.416606
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;0;0.071781;0.307632;0.477025;0.143562
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;1;0.048687;0.301860;0.522867;0.126586
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;2;0.048582;0.077731;0.465597;0.408090
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;2;3;3;0.047996;0.057595;0.500844;0.393565
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;0;0.598756;0.248389;0.124195;0.028660
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;1;0.573375;0.255975;0.142208;0.028442
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;2;0.258491;0.400300;0.268831;0.072378
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;0;3;0.227081;0.411654;0.289012;0.072253
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;0;0.227472;0.410640;0.289510;0.072377
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;1;0.195322;0.424315;0.308403;0.071961
X_3;X_1,X_2,X_4,X_5;0,1,2,3;3;3;1;2;0.051251;0.297258;0.477236;0.174255
