target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.751938;0.188999;0.047250;0.011812
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.534688;0.303877;0.113954;0.047481
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.507048;0.318969;0.135320;0.038663
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.434040;0.370447;0.154353;0.041161
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.481973;0.341898;0.134687;0.041442
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.487135;0.338684;0.135474;0.038707
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.268861;0.389892;0.237839;0.103408
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.222225;0.449268;0.241549;0.086958
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.488555;0.337746;0.135099;0.038600
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.254808;0.421781;0.225407;0.098003
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.222695;0.448104;0.242060;0.087142
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.207074;0.420193;0.279550;0.093183
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.266779;0.394616;0.235997;0.102607
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.222272;0.449152;0.241600;0.086976
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.088153;0.254665;0.422107;0.235075
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.067443;0.260139;0.450817;0.221600
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.479390;0.343603;0.135359;0.041649
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.453741;0.360737;0.144295;0.041227
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.268781;0.390075;0.237767;0.103377
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.222801;0.447841;0.242175;0.087183
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.487066;0.338730;0.135492;0.038712
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.253060;0.425748;0.223861;0.097331
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.224926;0.442575;0.244484;0.088014
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.204471;0.427483;0.276035;0.092012
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.252014;0.428122;0.222935;0.096928
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.221582;0.450862;0.240850;0.086706
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.092961;0.268554;0.390590;0.247896
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.068632;0.264725;0.441136;0.225507
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.235119;0.417315;0.255564;0.092003
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.206167;0.422733;0.278325;0.092775
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.067697;0.261115;0.448757;0.222431
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.048431;0.154978;0.348700;0.447892
